"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ARM00087480","ROSARIO, AR","2020-08-16",,,"48",,"25"
"ARM00087480","ROSARIO, AR","2020-08-17",,,"54",,"34"
"ARM00087480","ROSARIO, AR","2020-08-18",,,"56","76","37"
"ARM00087480","ROSARIO, AR","2020-08-19",,,"51","74","42"
"ARM00087480","ROSARIO, AR","2020-08-20",,,"43",,"25"
"ARM00087480","ROSARIO, AR","2020-08-21",,,"44",,"24"
"ARM00087480","ROSARIO, AR","2020-08-22",,,"50",,"33"
"ARM00087480","ROSARIO, AR","2020-08-23",,,"55",,"40"
"ARM00087480","ROSARIO, AR","2020-08-24",,,"66",,"47"
"ARM00087480","ROSARIO, AR","2020-08-25",,,"74",,"57"
"ARM00087480","ROSARIO, AR","2020-08-26",,,"65","87",
"ARM00087480","ROSARIO, AR","2020-08-27",,,"56","72","42"
"ARM00087480","ROSARIO, AR","2020-08-28",,,"64",,"46"
"ARM00087480","ROSARIO, AR","2020-08-29",,,"61","79",
"ARM00087480","ROSARIO, AR","2020-08-30",,,"49",,"35"
"ARM00087480","ROSARIO, AR","2020-08-31",,,"48","61","38"
"ARM00087480","ROSARIO, AR","2020-09-01","0.16",,"47","58",
"ARM00087480","ROSARIO, AR","2020-09-02","0.87",,"48",,"44"
"ARM00087480","ROSARIO, AR","2020-09-03","0.00",,"51",,
"ARM00087480","ROSARIO, AR","2020-09-04","0.00",,"52",,"37"
"ARM00087480","ROSARIO, AR","2020-09-05",,,"56",,"42"
"ARM00087480","ROSARIO, AR","2020-09-06",,,"55","70","42"
"ARM00087480","ROSARIO, AR","2020-09-07",,,"55",,"43"
"ARM00087480","ROSARIO, AR","2020-09-08",,,"59",,"46"
"ARM00087480","ROSARIO, AR","2020-09-09",,,"62","74","52"
"ARM00087480","ROSARIO, AR","2020-09-10",,,"60",,"43"
"ARM00087480","ROSARIO, AR","2020-09-11",,,"62","80","54"
"ARM00087480","ROSARIO, AR","2020-09-12","0.00",,"55",,
"ARM00087480","ROSARIO, AR","2020-09-13",,,"61",,
"ARM00087480","ROSARIO, AR","2020-09-14",,,"54","75","35"
"ARM00087480","ROSARIO, AR","2020-09-15",,,"54","68","43"
"ARM00087480","ROSARIO, AR","2020-09-16",,,"55",,"37"
"ARM00087480","ROSARIO, AR","2020-09-17",,,"60",,"38"
"ARM00087480","ROSARIO, AR","2020-09-18",,,"65","85","47"
"ARM00087480","ROSARIO, AR","2020-09-19",,,"55","78","42"
"ARM00087480","ROSARIO, AR","2020-09-20",,,"50",,
"ARM00087480","ROSARIO, AR","2020-09-21",,,"55",,"36"
"ARM00087480","ROSARIO, AR","2020-09-22",,,"61",,"45"
"ARM00087480","ROSARIO, AR","2020-09-23",,,"66",,"51"
"ARM00087480","ROSARIO, AR","2020-09-24",,,"71",,"55"
"ARM00087480","ROSARIO, AR","2020-09-25",,,"71","88","60"
"ARM00087480","ROSARIO, AR","2020-09-26","0.67",,"69","83","58"
"ARM00087480","ROSARIO, AR","2020-09-27","0.00",,"61","80","55"
"ARM00087480","ROSARIO, AR","2020-09-28",,,"62",,
"ARM00087480","ROSARIO, AR","2020-09-29",,,"67",,"49"
"ARM00087480","ROSARIO, AR","2020-09-30",,,"75",,"54"
"ARM00087480","ROSARIO, AR","2020-10-01",,,"67","95","56"
"ARM00087480","ROSARIO, AR","2020-10-02",,,"58","74","49"
"ARM00087480","ROSARIO, AR","2020-10-03",,,"54","69","46"
"ARM00087480","ROSARIO, AR","2020-10-04",,,"51","62","46"
"ARM00087480","ROSARIO, AR","2020-10-05",,,"56",,"49"
"ARM00087480","ROSARIO, AR","2020-10-06",,,"57",,"39"
"ARM00087480","ROSARIO, AR","2020-10-07",,,"67",,"48"
"ARM00087480","ROSARIO, AR","2020-10-08",,,"66","85","46"
"ARM00087480","ROSARIO, AR","2020-10-09",,,"66",,"43"
"ARM00087480","ROSARIO, AR","2020-10-10",,,"67","84","50"
"ARM00087480","ROSARIO, AR","2020-10-11",,,"66","83","53"
"ARM00087480","ROSARIO, AR","2020-10-12",,,"62","78","42"
"ARM00087480","ROSARIO, AR","2020-10-13",,,"66",,"46"
"ARM00087480","ROSARIO, AR","2020-10-14",,,"71",,
"ARM00087480","ROSARIO, AR","2020-10-15",,,"72","85","56"
"ARM00087480","ROSARIO, AR","2020-10-16",,,"75",,"59"
"ARM00087480","ROSARIO, AR","2020-10-17",,,"77",,"64"
"ARM00087480","ROSARIO, AR","2020-10-18",,,"84",,"68"
"ARM00087480","ROSARIO, AR","2020-10-19",,,"84","100",
"ARM00087480","ROSARIO, AR","2020-10-20",,"1.6","60",,
"ARM00087480","ROSARIO, AR","2020-10-21",,,"57",,
"ARM00087480","ROSARIO, AR","2020-10-22",,,"66",,"53"
"ARM00087480","ROSARIO, AR","2020-10-23",,,"67",,"60"
"ARM00087480","ROSARIO, AR","2020-10-24","0.08",,"73",,"65"
"ARM00087480","ROSARIO, AR","2020-10-25","0.00","2.0","72","83",
"ARM00087480","ROSARIO, AR","2020-10-26","0.67",,"65","78","54"
"ARM00087480","ROSARIO, AR","2020-10-27","0.00",,"65",,
"ARM00087480","ROSARIO, AR","2020-10-28",,,"60","79",
"ARM00087480","ROSARIO, AR","2020-10-29","0.02",,"57","69","48"
"ARM00087480","ROSARIO, AR","2020-10-30","0.00",,"58",,"44"
"ARM00087480","ROSARIO, AR","2020-10-31",,,"63",,"49"
"ARM00087480","ROSARIO, AR","2020-11-01",,,"68",,"53"
"ARM00087480","ROSARIO, AR","2020-11-02",,,"69",,"52"
"ARM00087480","ROSARIO, AR","2020-11-03",,,"71",,"56"
"ARM00087480","ROSARIO, AR","2020-11-04",,,"70","84","58"
"ARM00087480","ROSARIO, AR","2020-11-05",,,"68",,"55"
"ARM00087480","ROSARIO, AR","2020-11-06",,,"72",,"57"
"ARM00087480","ROSARIO, AR","2020-11-07",,,"75",,"62"
"ARM00087480","ROSARIO, AR","2020-11-08",,,"74","88","62"
"ARM00087480","ROSARIO, AR","2020-11-09","0.00",,"70","83","64"
"ARM00087480","ROSARIO, AR","2020-11-10",,,"70",,"54"
"ARM00087480","ROSARIO, AR","2020-11-11",,,"74",,"62"
"ARM00087480","ROSARIO, AR","2020-11-12",,,"76",,"60"
"ARM00087480","ROSARIO, AR","2020-11-13",,,"77",,"60"
"ARM00087480","ROSARIO, AR","2020-11-14",,,"71","91",
"ARM00087480","ROSARIO, AR","2020-11-15",,,"71",,"60"
"ARM00087480","ROSARIO, AR","2020-11-16",,,"69",,"51"
"ARM00087480","ROSARIO, AR","2020-11-17",,,"74",,"58"
"ARM00087480","ROSARIO, AR","2020-11-18","0.00",,"72","88",
"ARM00087480","ROSARIO, AR","2020-11-19",,,"74","86","61"
"ARM00087480","ROSARIO, AR","2020-11-20",,,"72",,"56"
"ARM00087480","ROSARIO, AR","2020-11-21",,,"74","86","60"
"ARM00087480","ROSARIO, AR","2020-11-22",,,"76",,
"ARM00087480","ROSARIO, AR","2020-11-23",,,"80",,"64"
"ARM00087480","ROSARIO, AR","2020-11-24",,,"86",,"71"
"ARM00087480","ROSARIO, AR","2020-11-25",,,"76","103",
"ARM00087480","ROSARIO, AR","2020-11-26",,,"74",,"62"
"ARM00087480","ROSARIO, AR","2020-11-27",,,"76",,"60"
"ARM00087480","ROSARIO, AR","2020-11-28","0.02",,"73","94",
"ARM00087480","ROSARIO, AR","2020-11-29","4.61",,"71",,"57"
"ARM00087480","ROSARIO, AR","2020-11-30","0.00",,"70","87","57"
"ARM00087480","ROSARIO, AR","2020-12-01",,,"70",,"60"
"ARM00087480","ROSARIO, AR","2020-12-02",,,"70","81","65"
"ARM00087480","ROSARIO, AR","2020-12-03","5.16",,"71",,"58"
"ARM00087480","ROSARIO, AR","2020-12-04","0.00",,"67","84","57"
"ARM00087480","ROSARIO, AR","2020-12-05",,,"63","74","47"
"ARM00087480","ROSARIO, AR","2020-12-06",,,"67",,"53"
"ARM00087480","ROSARIO, AR","2020-12-07",,,"71",,"55"
"ARM00087480","ROSARIO, AR","2020-12-08",,,"74",,"59"
"ARM00087480","ROSARIO, AR","2020-12-09",,,"78",,
"ARM00087480","ROSARIO, AR","2020-12-10",,,"81",,"65"
"ARM00087480","ROSARIO, AR","2020-12-11",,,"77","95",
"ARM00087480","ROSARIO, AR","2020-12-12","0.00",,"67","84","53"
"ARM00087480","ROSARIO, AR","2020-12-13","0.08",,"67","77","58"
"ARM00087480","ROSARIO, AR","2020-12-14","0.00",,"67",,"48"
"ARM00087480","ROSARIO, AR","2020-12-15",,,"71",,"57"
"ARM00087480","ROSARIO, AR","2020-12-16","0.00",,"71","86","58"
"ARM00087480","ROSARIO, AR","2020-12-17",,,"77",,"62"
"ARM00087480","ROSARIO, AR","2020-12-18",,,"79","92","67"
"ARM00087480","ROSARIO, AR","2020-12-19",,,"72","92","63"
"ARM00087480","ROSARIO, AR","2020-12-20",,,"67","79","54"
"ARM00087480","ROSARIO, AR","2020-12-21",,,"70",,"53"
"ARM00087480","ROSARIO, AR","2020-12-22",,,"75",,"61"
"ARM00087480","ROSARIO, AR","2020-12-23",,,"76",,"58"
"ARM00087480","ROSARIO, AR","2020-12-24",,,"79",,"62"
"ARM00087480","ROSARIO, AR","2020-12-25",,,"80","93","70"
"ARM00087480","ROSARIO, AR","2020-12-26",,,"83",,"70"
"ARM00087480","ROSARIO, AR","2020-12-27",,,"82","96","69"
"ARM00087480","ROSARIO, AR","2020-12-28",,,"83",,"68"
"ARM00087480","ROSARIO, AR","2020-12-29",,,"83",,"71"
"ARM00087480","ROSARIO, AR","2020-12-30",,,"74","96",
"ARM00087480","ROSARIO, AR","2020-12-31",,,"68",,"48"
"ARM00087480","ROSARIO, AR","2021-01-01",,,"74",,"54"
"ARM00087480","ROSARIO, AR","2021-01-02",,,"80",,"63"
"ARM00087480","ROSARIO, AR","2021-01-03",,,"80","97","67"
"ARM00087480","ROSARIO, AR","2021-01-04",,,"80",,"69"
"ARM00087480","ROSARIO, AR","2021-01-05","0.00",,"79","92",
"ARM00087480","ROSARIO, AR","2021-01-06",,,"73","87","64"
"ARM00087480","ROSARIO, AR","2021-01-07",,,"76",,"54"
"ARM00087480","ROSARIO, AR","2021-01-08",,,"78","94","59"
"ARM00087480","ROSARIO, AR","2021-01-09","0.16",,"77","96","64"
"ARM00087480","ROSARIO, AR","2021-01-10","0.00",,"81",,"64"
"ARM00087480","ROSARIO, AR","2021-01-11","0.24",,"72","99","64"
"ARM00087480","ROSARIO, AR","2021-01-12","0.67",,"71",,
"ARM00087480","ROSARIO, AR","2021-01-13","0.00",,"75",,"58"
"ARM00087480","ROSARIO, AR","2021-01-14",,,"76",,"64"
"ARM00087480","ROSARIO, AR","2021-01-15","0.67",,"72","88",
"ARM00087480","ROSARIO, AR","2021-01-16","1.34",,"72",,"63"
"ARM00087480","ROSARIO, AR","2021-01-17","0.00",,"69",,"55"
"ARM00087480","ROSARIO, AR","2021-01-18",,,"71",,"51"
"ARM00087480","ROSARIO, AR","2021-01-19",,,"76",,"59"
"ARM00087480","ROSARIO, AR","2021-01-20",,,"79",,"64"
"ARM00087480","ROSARIO, AR","2021-01-21",,,"80","92",
"ARM00087480","ROSARIO, AR","2021-01-22",,,"82",,"71"
"ARM00087480","ROSARIO, AR","2021-01-23",,,"84",,"71"
"ARM00087480","ROSARIO, AR","2021-01-24",,,"85",,
"ARM00087480","ROSARIO, AR","2021-01-25",,,"83","96","74"
"ARM00087480","ROSARIO, AR","2021-01-26","0.83",,"77","94","72"
"ARM00087480","ROSARIO, AR","2021-01-27","0.03",,"81",,"70"
"ARM00087480","ROSARIO, AR","2021-01-28","0.00",,"74","94",
"ARM00087480","ROSARIO, AR","2021-01-29","1.73",,"72",,"62"
"ARM00087480","ROSARIO, AR","2021-01-30","0.51",,"69","82","65"
"ARM00087480","ROSARIO, AR","2021-01-31","0.55",,"64",,"59"
"ARM00087480","ROSARIO, AR","2021-02-01","0.16",,"69",,"62"
"ARM00087480","ROSARIO, AR","2021-02-02","0.01",,"69","79","63"
"ARM00087480","ROSARIO, AR","2021-02-03","0.00",,"72",,"64"
"ARM00087480","ROSARIO, AR","2021-02-04",,,"72",,"61"
"ARM00087480","ROSARIO, AR","2021-02-05",,,"72",,"57"
"ARM00087480","ROSARIO, AR","2021-02-06",,,"75",,"61"
"ARM00087480","ROSARIO, AR","2021-02-07",,,"76",,"61"
"ARM00087480","ROSARIO, AR","2021-02-08",,,"72","89","63"
"ARM00087480","ROSARIO, AR","2021-02-09",,,"72","81","62"
"ARM00087480","ROSARIO, AR","2021-02-10",,,"65","81",
"ARM00087480","ROSARIO, AR","2021-02-13",,,"76",,"63"
"ARM00087480","ROSARIO, AR","2021-02-14",,,"73",,"60"
"ARM00087480","ROSARIO, AR","2021-02-15",,,"74","85","64"
"ARM00087480","ROSARIO, AR","2021-02-16",,,"71","84","58"
"ARM00087480","ROSARIO, AR","2021-02-17",,,"70",,"48"
"ARM00087480","ROSARIO, AR","2021-02-18",,,"73",,"55"
"ARM00087480","ROSARIO, AR","2021-02-19",,,"69","91",
"ARM00087480","ROSARIO, AR","2021-02-20",,,"79",,
"ARM00087480","ROSARIO, AR","2021-02-21",,,"86",,"62"
"ARM00087480","ROSARIO, AR","2021-02-22",,,"80",,"71"
"ARM00087480","ROSARIO, AR","2021-02-23",,,"77","94","69"
"ARM00087480","ROSARIO, AR","2021-02-24",,,"74",,"57"
"ARM00087480","ROSARIO, AR","2021-02-25",,,"75",,"55"
"ARM00087480","ROSARIO, AR","2021-02-26",,,"77","91",
"ARM00087480","ROSARIO, AR","2021-02-27",,,"79",,"67"
"ARM00087480","ROSARIO, AR","2021-02-28",,,"80","92","73"
"ARM00087480","ROSARIO, AR","2021-03-01",,,"81","92","72"
"ARM00087480","ROSARIO, AR","2021-03-02",,,"80","92","71"
"ARM00087480","ROSARIO, AR","2021-03-03",,,"80",,"72"
"ARM00087480","ROSARIO, AR","2021-03-04","0.08",,"76","92",
"ARM00087480","ROSARIO, AR","2021-03-05","0.00",,"74","86","65"
"ARM00087480","ROSARIO, AR","2021-03-06",,,"69","84","54"
"ARM00087480","ROSARIO, AR","2021-03-07",,,"71",,"55"
"ARM00087480","ROSARIO, AR","2021-03-08",,,"73",,"61"
"ARM00087480","ROSARIO, AR","2021-03-09",,,"75","88","65"
"ARM00087480","ROSARIO, AR","2021-03-10",,,"77",,"62"
"ARM00087480","ROSARIO, AR","2021-03-11",,,"75","92","64"
"ARM00087480","ROSARIO, AR","2021-03-12",,,"75","90","61"
"ARM00087480","ROSARIO, AR","2021-03-13",,,"76","89","65"
"ARM00087480","ROSARIO, AR","2021-03-14",,,"73","89","62"
"ARM00087480","ROSARIO, AR","2021-03-15",,,"68","80","63"
"ARM00087480","ROSARIO, AR","2021-03-16","1.97",,"69",,"63"
"ARM00087480","ROSARIO, AR","2021-03-17","0.47",,"67","80","62"
"ARM00087480","ROSARIO, AR","2021-03-18","0.00",,"60","72","49"
"ARM00087480","ROSARIO, AR","2021-03-19","0.00",,"65",,"54"
"ARM00087480","ROSARIO, AR","2021-03-20","0.67",,"68",,"60"
"ARM00087480","ROSARIO, AR","2021-03-21","0.00",,"67",,"54"
"ARM00087480","ROSARIO, AR","2021-03-22",,,"66","80","59"
"ARM00087480","ROSARIO, AR","2021-03-23",,,"67",,"54"
"ARM00087480","ROSARIO, AR","2021-03-24",,,"69","81","60"
"ARM00087480","ROSARIO, AR","2021-03-25","2.09",,"70","74","67"
"ARM00087480","ROSARIO, AR","2021-03-26","0.87",,"69",,"65"
"ARM00087480","ROSARIO, AR","2021-03-27","0.00",,"64","75","59"
"ARM00087480","ROSARIO, AR","2021-03-28","0.00",,"64","74","60"
"ARM00087480","ROSARIO, AR","2021-03-29",,,"67",,"57"
"ARM00087480","ROSARIO, AR","2021-03-30",,,"65","80","50"
"ARM00087480","ROSARIO, AR","2021-03-31",,,"67",,"56"
"ARM00087480","ROSARIO, AR","2021-04-01",,,"67","79","54"
"ARM00087480","ROSARIO, AR","2021-04-02",,,"68",,"58"
"ARM00087480","ROSARIO, AR","2021-04-03",,,"70",,"59"
"ARM00087480","ROSARIO, AR","2021-04-04",,,"70",,"55"
"ARM00087480","ROSARIO, AR","2021-04-05",,,"73",,"60"
"ARM00087480","ROSARIO, AR","2021-04-06",,,"72","86","61"
"ARM00087480","ROSARIO, AR","2021-04-07",,,"75",,"64"
"ARM00087480","ROSARIO, AR","2021-04-08",,,"75",,
"ARM00087480","ROSARIO, AR","2021-04-09","2.36",,"68","89","67"
"ARM00087480","ROSARIO, AR","2021-04-10","0.47",,"68",,"66"
"ARM00087480","ROSARIO, AR","2021-04-11","0.67",,"64",,"56"
"ARM00087480","ROSARIO, AR","2021-04-12","0.00",,"62",,"47"
"ARM00087480","ROSARIO, AR","2021-04-13",,,"63","76","47"
"ARM00087480","ROSARIO, AR","2021-04-14",,,"66",,"55"
"ARM00087480","ROSARIO, AR","2021-04-15",,,"68",,"55"
"ARM00087480","ROSARIO, AR","2021-04-16",,,"69",,"56"
"ARM00087480","ROSARIO, AR","2021-04-17",,,"70","82","60"
"ARM00087480","ROSARIO, AR","2021-04-18",,,"71",,
"ARM00087480","ROSARIO, AR","2021-04-19",,,"71","83","62"
"ARM00087480","ROSARIO, AR","2021-04-20",,,"70","81","61"
"ARM00087480","ROSARIO, AR","2021-04-21",,,"67","81",
"ARM00087480","ROSARIO, AR","2021-04-22","0.43",,"70",,"60"
"ARM00087480","ROSARIO, AR","2021-04-23","0.00",,"67","79","60"
"ARM00087480","ROSARIO, AR","2021-04-24",,,"65","74",
"ARM00087480","ROSARIO, AR","2021-04-25",,,"58","75","45"
"ARM00087480","ROSARIO, AR","2021-04-26",,,"58",,"45"
"ARM00087480","ROSARIO, AR","2021-04-27",,,"59",,"45"
"ARM00087480","ROSARIO, AR","2021-04-28",,,"60","75","44"
"ARM00087480","ROSARIO, AR","2021-04-29",,,"60",,"44"
"ARM00087480","ROSARIO, AR","2021-04-30",,,"60","75","46"
"ARM00087480","ROSARIO, AR","2021-05-01",,,"63",,"51"
"ARM00087480","ROSARIO, AR","2021-05-02",,,"70",,"58"
"ARM00087480","ROSARIO, AR","2021-05-03",,,"73","85","64"
"ARM00087480","ROSARIO, AR","2021-05-04","0.63",,"59","84","53"
"ARM00087480","ROSARIO, AR","2021-05-05","0.00",,"54","63","44"
"ARM00087480","ROSARIO, AR","2021-05-06",,,"50",,"35"
"ARM00087480","ROSARIO, AR","2021-05-07",,,"50",,"36"
"ARM00087480","ROSARIO, AR","2021-05-08",,,"54",,"42"
"ARM00087480","ROSARIO, AR","2021-05-09",,,"57",,"45"
"ARM00087480","ROSARIO, AR","2021-05-10",,,"56","69","47"
"ARM00087480","ROSARIO, AR","2021-05-11",,,"49",,"36"
"ARM00087480","ROSARIO, AR","2021-05-12",,,"49",,"30"
"ARM00087480","ROSARIO, AR","2021-05-13",,,"51",,
"ARM00087480","ROSARIO, AR","2021-05-14",,,"51","71",
"ARM00087480","ROSARIO, AR","2021-05-15",,,"53","70",
"ARM00087480","ROSARIO, AR","2021-05-16",,,"56",,"43"
"ARM00087480","ROSARIO, AR","2021-05-17",,,"56","74",
"ARM00087480","ROSARIO, AR","2021-05-18",,,"56","70",
"ARM00087480","ROSARIO, AR","2021-05-19",,,"58","69",
"ARM00087480","ROSARIO, AR","2021-05-20","0.02",,"56","68","52"
"ARM00087480","ROSARIO, AR","2021-05-21","0.98",,"55","58","52"
"ARM00087480","ROSARIO, AR","2021-05-22","0.39",,"52","56",
"ARM00087480","ROSARIO, AR","2021-05-23","0.08",,"54",,
"ARM00087480","ROSARIO, AR","2021-05-24","0.00",,"50",,
"ARM00087480","ROSARIO, AR","2021-05-25",,,"54",,"39"
"ARM00087480","ROSARIO, AR","2021-05-26",,,"53",,
"ARM00087480","ROSARIO, AR","2021-05-27",,,"56",,
"ARM00087480","ROSARIO, AR","2021-05-28",,,"59","75","45"
"ARM00087480","ROSARIO, AR","2021-05-29",,,"55","71",
"ARM00087480","ROSARIO, AR","2021-05-30",,,"48",,"32"
"ARM00087480","ROSARIO, AR","2021-05-31",,,"54",,"37"
"ARM00087480","ROSARIO, AR","2021-06-01",,,"57","73","43"
"ARM00087480","ROSARIO, AR","2021-06-02",,,"56","70","45"
"ARM00087480","ROSARIO, AR","2021-06-03",,,"56",,
"ARM00087480","ROSARIO, AR","2021-06-04",,,"64",,"51"
"ARM00087480","ROSARIO, AR","2021-06-05","0.04",,"62","78",
"ARM00087480","ROSARIO, AR","2021-06-06","0.00",,"50","67",
"ARM00087480","ROSARIO, AR","2021-06-07",,,"52",,
"ARM00087480","ROSARIO, AR","2021-06-08",,,"57",,"44"
"ARM00087480","ROSARIO, AR","2021-06-09",,,"59","69",
"ARM00087480","ROSARIO, AR","2021-06-10",,,"61",,
"ARM00087480","ROSARIO, AR","2021-06-11",,,"50","72","33"
"ARM00087480","ROSARIO, AR","2021-06-12",,,"55",,"37"
"ARM00087480","ROSARIO, AR","2021-06-13",,,"59","74","42"
"ARM00087480","ROSARIO, AR","2021-06-14",,,"55","73","44"
"ARM00087480","ROSARIO, AR","2021-06-15",,,"48","65","37"
"ARM00087480","ROSARIO, AR","2021-06-16",,,"42","55",
"ARM00087480","ROSARIO, AR","2021-06-17",,,"45",,
"ARM00087480","ROSARIO, AR","2021-06-18",,,"44",,
"ARM00087480","ROSARIO, AR","2021-06-19",,,"46",,
"ARM00087480","ROSARIO, AR","2021-06-20",,,"44",,"30"
"ARM00087480","ROSARIO, AR","2021-06-21",,,"49","60","33"
"ARM00087480","ROSARIO, AR","2021-06-22",,,"50",,
"ARM00087480","ROSARIO, AR","2021-06-23",,,"56","63","44"
"ARM00087480","ROSARIO, AR","2021-06-24",,,"55",,
"ARM00087480","ROSARIO, AR","2021-06-25",,,"47",,
"ARM00087480","ROSARIO, AR","2021-06-26","0.00",,"49","66","35"
"ARM00087480","ROSARIO, AR","2021-06-27",,,"42","54","34"
"ARM00087480","ROSARIO, AR","2021-06-28","0.00",,"42","50","35"
"ARM00087480","ROSARIO, AR","2021-06-29",,,"40",,
"ARM00087480","ROSARIO, AR","2021-06-30",,,"40",,
"ARM00087480","ROSARIO, AR","2021-07-01",,,"48",,"31"
"ARM00087480","ROSARIO, AR","2021-07-02",,,"47",,"28"
"ARM00087480","ROSARIO, AR","2021-07-03",,,"42","65",
"ARM00087480","ROSARIO, AR","2021-07-04",,,"47","64","28"
"ARM00087480","ROSARIO, AR","2021-07-05",,,"50","70","32"
"ARM00087480","ROSARIO, AR","2021-07-06",,,"55",,"36"
"ARM00087480","ROSARIO, AR","2021-07-07","0.12",,"64",,"45"
"ARM00087480","ROSARIO, AR","2021-07-08","0.00",,"60","77",
"ARM00087480","ROSARIO, AR","2021-07-09",,,"68",,"53"
"ARM00087480","ROSARIO, AR","2021-07-10",,,"59","80",
"ARM00087480","ROSARIO, AR","2021-07-11",,,"44",,
"ARM00087480","ROSARIO, AR","2021-07-12",,,"60",,"33"
"ARM00087480","ROSARIO, AR","2021-07-13","0.00",,"59","75","53"
"ARM00087480","ROSARIO, AR","2021-07-14","0.79",,"51","62","47"
"ARM00087480","ROSARIO, AR","2021-07-15","0.98",,"51",,"45"
"ARM00087480","ROSARIO, AR","2021-07-16","0.00",,"45","60",
"ARM00087480","ROSARIO, AR","2021-07-17",,,"48","59","36"
"ARM00087480","ROSARIO, AR","2021-07-18",,,"44","57","35"
"ARM00087480","ROSARIO, AR","2021-07-19",,,"41",,
"ARM00087480","ROSARIO, AR","2021-07-20",,,"47",,"31"
"ARM00087480","ROSARIO, AR","2021-07-21",,,"51",,"34"
"ARM00087480","ROSARIO, AR","2021-07-22",,,"56",,
"ARM00087480","ROSARIO, AR","2021-07-23",,,"60",,"40"
"ARM00087480","ROSARIO, AR","2021-07-24",,,"63","81","45"
"ARM00087480","ROSARIO, AR","2021-07-25","0.04",,"56","73","48"
"ARM00087480","ROSARIO, AR","2021-07-26","0.00",,"50",,"36"
"ARM00087480","ROSARIO, AR","2021-07-27",,,"45","64",
"ARM00087480","ROSARIO, AR","2021-07-28",,,"42","56","31"
"ARM00087480","ROSARIO, AR","2021-07-29",,,"40",,"22"
"ARM00087480","ROSARIO, AR","2021-07-30",,,"46",,"27"
"ARM00087480","ROSARIO, AR","2021-07-31",,,"49",,
"ARM00087480","ROSARIO, AR","2021-08-01",,,"49","66",
"ARM00087480","ROSARIO, AR","2021-08-02",,,"50","67",
"ARM00087480","ROSARIO, AR","2021-08-03",,,"51",,
"ARM00087480","ROSARIO, AR","2021-08-04",,,"52",,
"ARM00087480","ROSARIO, AR","2021-08-05",,,"53","71",
"ARM00087480","ROSARIO, AR","2021-08-06",,,"60",,"41"
"ARM00087480","ROSARIO, AR","2021-08-07",,,"65",,"48"
"ARM00087480","ROSARIO, AR","2021-08-08",,,"59","83",
"ARM00087480","ROSARIO, AR","2021-08-09","0.08",,"48","69","42"
"ARM00087480","ROSARIO, AR","2021-08-10","0.00",,"42","56",
"ARM00087480","ROSARIO, AR","2021-08-11",,,"44",,"24"
"ARM00087480","ROSARIO, AR","2021-08-12",,,"47","63",
"ARM00087480","ROSARIO, AR","2021-08-13",,,"49",,"34"
"ARM00087480","ROSARIO, AR","2021-08-14",,,"49",,
"ARM00087480","ROSARIO, AR","2021-08-15",,,"51",,"32"
"ARM00087480","ROSARIO, AR","2021-08-16",,,"59",,"39"
"ARM00087480","ROSARIO, AR","2021-08-17",,,"64",,"50"
"ARM00087480","ROSARIO, AR","2021-08-18",,,"67",,"53"
"ARM00087480","ROSARIO, AR","2021-08-19",,,"65","83","56"
"ARM00087480","ROSARIO, AR","2021-08-20",,,"58","72","43"
"ARM00087480","ROSARIO, AR","2021-08-21",,,"56","72","40"
"ARM00087480","ROSARIO, AR","2021-08-22",,,"58",,"43"
"ARM00087480","ROSARIO, AR","2021-08-23",,,"51","72",
"ARM00087480","ROSARIO, AR","2021-08-24",,,"49","65",
"ARM00087480","ROSARIO, AR","2021-08-25",,,"52",,
"ARM00087480","ROSARIO, AR","2021-08-26",,,"51",,"29"
"ARM00087480","ROSARIO, AR","2021-08-27",,,"55","72","36"
"ARM00087480","ROSARIO, AR","2021-08-28",,,"60",,"45"
"ARM00087480","ROSARIO, AR","2021-08-29",,,"62",,
"ARM00087480","ROSARIO, AR","2021-08-30",,,"67",,"50"
"ARM00087480","ROSARIO, AR","2021-08-31",,,"75",,"56"
"ARM00087480","ROSARIO, AR","2021-09-01",,,"70","89",
"ARM00087480","ROSARIO, AR","2021-09-02","2.40",,"60","81",
"ARM00087480","ROSARIO, AR","2021-09-03","0.00",,"60",,"47"
"ARM00087480","ROSARIO, AR","2021-09-04","0.00",,"62",,"56"
"ARM00087480","ROSARIO, AR","2021-09-05","0.12",,"59","69","53"
"ARM00087480","ROSARIO, AR","2021-09-06","0.00",,"60",,"52"
"ARM00087480","ROSARIO, AR","2021-09-07","0.02",,"61","68","56"
"ARM00087480","ROSARIO, AR","2021-09-08","0.04",,"58","66","53"
"ARM00087480","ROSARIO, AR","2021-09-09","0.00",,"56",,"51"
"ARM00087480","ROSARIO, AR","2021-09-10","0.00",,"56",,"49"
"ARM00087480","ROSARIO, AR","2021-09-11",,,"59",,"47"
"ARM00087480","ROSARIO, AR","2021-09-12",,,"69",,"55"
"ARM00087480","ROSARIO, AR","2021-09-13",,,"65","84","56"
"ARM00087480","ROSARIO, AR","2021-09-14",,,"58","72","44"
"ARM00087480","ROSARIO, AR","2021-09-15",,,"54",,
"ARM00087480","ROSARIO, AR","2021-09-16",,,"58",,
"ARM00087480","ROSARIO, AR","2021-09-17",,,"63",,
"ARM00087480","ROSARIO, AR","2021-09-18",,,"66",,
